name,glon,glat,ra,dec,nband,flux1,flux2,flux3,flux4,flux5,flux6,flux7,flux_err1,flux_err2,flux_err3,flux_err4,flux_err5,flux_err6,flux_err7,ercsc_name,note
PLCKERC G038.70+50.40,38.704315,50.403610,236.864822,24.105167,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G038.72-41.31,38.726772,-41.317608,322.642029,-13.507075,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G038.79+15.92,38.794235,15.921588,271.087585,12.268949,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G038.85+10.07,38.859795,10.077396,276.487457,9.804336,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G038.87-73.34,38.875252,-73.348900,354.646851,-24.233559,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G038.87+15.59,38.876534,15.590844,271.428497,12.200587,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G038.90+43.31,38.909588,43.315292,244.340652,22.348957,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G038.92-00.36,38.923565,-0.362421,285.922974,5.164405,1,null,null,null,null,null,null,49749.352,null,null,null,null,null,null,7163.439,PLCKERC217 G003.25-04.38,0
PLCKERC G038.93-00.40,38.930210,-0.405444,285.964417,5.150589,1,null,null,null,null,null,17739.572,null,null,null,null,null,null,2147.585,null,PLCKERC353 G003.25-04.37,0
PLCKERC G038.96+43.48,38.961094,43.484028,244.177658,22.433573,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G003.25-04.38,0
PLCKERC G038.97+10.93,38.976116,10.931931,275.758240,10.281539,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.02+26.63,39.024734,26.636196,261.046265,16.790075,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.04-46.08,39.045509,-46.087532,327.238617,-15.233466,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.08+05.86,39.088417,5.868352,280.407593,8.138550,1,null,null,null,null,null,1481.409,null,null,null,null,null,null,159.513,null,null,0
PLCKERC G039.12-28.25,39.124504,-28.251892,310.806702,-7.543112,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.31-00.22,39.312916,-0.221097,285.976135,5.575212,1,null,22262.598,null,null,null,null,null,null,1090.371,null,null,null,null,null,null,0
PLCKERC G039.34-28.34,39.343262,-28.344618,310.977905,-7.413140,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.35-46.39,39.350796,-46.397285,327.620270,-15.163653,2,null,null,null,null,null,null,525.565,null,null,null,null,null,null,100.598,null,0
PLCKERC G039.38-12.45,39.389565,-12.452158,296.862946,-0.033232,3,null,null,null,null,null,null,910.936,null,null,null,null,null,null,144.341,null,0
PLCKERC G039.48+10.91,39.485558,10.916519,275.994415,10.724846,1,764.548,null,null,null,null,null,null,74.146,null,null,null,null,null,null,PLCKERC857 G003.25-66.55,0
PLCKERC G039.50-32.97,39.506439,-32.973549,315.224243,-9.362733,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.51+28.09,39.517258,28.096098,259.802643,17.745241,4,569.836,null,null,538.309,447.600,381.129,null,96.348,null,null,70.031,47.518,46.404,null,null,0
PLCKERC G039.54-56.91,39.543015,-56.916134,337.858063,-19.033730,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC070 G003.29-00.08,0
PLCKERC G039.54-35.35,39.548683,-35.358673,317.412537,-10.383702,4,null,null,null,null,null,459.597,1289.323,null,null,null,null,null,77.651,173.930,null,0
PLCKERC G039.55-00.21,39.559174,-0.216522,286.085541,5.796143,1,null,null,null,null,null,12259.087,null,null,null,null,null,null,2209.291,null,null,0
PLCKERC G039.62-72.20,39.621407,-72.205078,353.495239,-23.733570,6,1158.421,null,1055.876,774.766,693.512,632.861,557.045,84.189,null,203.892,82.952,50.910,52.772,96.034,null,0
PLCKERC G039.63-32.54,39.633297,-32.544052,314.882629,-9.076118,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.71-52.84,39.710991,-52.840229,333.900299,-17.454039,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.76-68.62,39.765881,-68.620674,349.758118,-22.705885,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.78+01.95,39.788277,1.953408,284.248901,6.991876,1,null,null,null,null,null,null,32812.742,null,null,null,null,null,null,2409.716,null,0
PLCKERC G039.79+21.83,39.791576,21.835045,265.933533,15.561279,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.84-16.09,39.842678,-16.099323,300.292664,-1.349970,2,null,null,null,null,null,550.634,null,null,null,null,null,null,94.602,null,null,0
PLCKERC G039.85-61.95,39.858505,-61.955837,342.950104,-20.608660,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.86-29.46,39.861397,-29.465376,312.192841,-7.516459,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G039.87-32.58,39.879768,-32.587574,315.015991,-8.909719,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC217 G003.30+10.40,0
PLCKERC G039.88+43.27,39.884861,43.273663,244.603333,23.017437,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC353 G003.30+10.40,0
PLCKERC G039.90-60.15,39.902157,-60.158337,341.152374,-19.985302,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G003.29+10.41,0
PLCKERC G039.94+14.69,39.949787,14.695445,272.708893,12.759263,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G003.29+10.41,0
PLCKERC G039.95+22.06,39.954384,22.066748,265.775055,15.791945,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC030 G003.62+80.50,0
PLCKERC G039.97-24.26,39.971893,-24.262192,307.585358,-5.044274,1,null,null,null,null,274.105,null,null,null,null,null,null,40.128,null,null,null,0
PLCKERC G040.00-40.84,40.005264,-40.842499,322.614868,-12.432949,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G040.10-51.34,40.100620,-51.342617,332.548431,-16.660429,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC100 G003.34+80.51,0
PLCKERC G040.10+01.48,40.101406,1.487331,284.810638,7.057933,2,null,null,null,null,null,11588.776,48516.078,null,null,null,null,null,521.873,2237.621,PLCKERC143 G003.34+80.51,0
PLCKERC G040.12-39.47,40.121357,-39.475533,321.391144,-11.766023,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC217 G003.34+80.52,0
PLCKERC G040.23+12.82,40.230434,12.821995,274.563446,12.206578,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G040.26-36.66,40.268131,-36.664299,318.864960,-10.435022,3,null,null,null,null,null,null,1235.951,null,null,null,null,null,null,204.464,null,0
PLCKERC G040.28-35.15,40.283649,-35.151516,317.492950,-9.753749,1,null,null,null,null,null,349.790,null,null,null,null,null,null,65.416,null,null,0
PLCKERC G040.31+74.11,40.319164,74.116806,210.765930,28.027283,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G040.32+12.60,40.327103,12.604846,274.805511,12.198478,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G040.42+43.00,40.428429,43.000210,245.009232,23.322166,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G040.49+02.55,40.499466,2.556440,284.033478,7.899084,9,10943.145,9716.187,8253.635,10405.777,12002.069,32481.562,131572.312,314.324,196.071,227.726,222.250,372.621,1653.262,7372.225,null,0
PLCKERC G040.54-40.95,40.547699,-40.953365,322.897369,-12.110131,6,1914.837,2167.132,1293.156,1009.886,573.516,374.137,null,66.950,139.895,145.643,65.323,34.401,43.121,null,null,0
PLCKERC G040.55-12.10,40.557491,-12.107972,297.093903,1.136155,3,null,null,null,null,null,null,1452.041,null,null,null,null,null,null,158.139,null,0
PLCKERC G040.59-36.58,40.599770,-36.584110,318.911530,-10.160848,3,null,null,null,null,null,null,1193.766,null,null,null,null,null,null,171.336,null,0
PLCKERC G040.61+12.24,40.610302,12.242430,275.262024,12.292343,2,null,null,null,null,null,null,812.535,null,null,null,null,null,null,130.512,null,0
PLCKERC G040.61-62.12,40.615177,-62.120117,343.242157,-20.329370,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G003.43-16.99,0
PLCKERC G040.63-48.03,40.638927,-48.035847,329.538757,-15.025264,7,1873.583,1650.516,1366.822,984.506,808.791,734.166,610.647,65.032,145.744,140.137,53.490,24.472,29.230,63.287,null,0
PLCKERC G040.84-46.77,40.846539,-46.778561,328.413544,-14.380318,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G040.95+12.58,40.956158,12.588826,275.090149,12.746126,3,null,null,null,null,null,null,1190.486,null,null,null,null,null,null,133.436,null,0
PLCKERC G040.99-35.87,40.992538,-35.875999,318.411926,-9.561255,3,null,null,null,null,null,null,1313.831,null,null,null,null,null,null,117.765,null,0
PLCKERC G041.03+14.68,41.038303,14.683415,273.177216,13.708469,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.13+35.50,41.130909,35.503929,252.927399,21.601021,1,661.439,null,null,null,null,null,null,81.501,null,null,null,null,null,null,null,0
PLCKERC G041.13-00.20,41.133862,-0.202113,286.800690,7.201467,9,36502.070,22690.098,10670.987,14619.839,9786.342,19717.877,65028.520,1418.879,928.695,491.511,438.313,469.636,1602.742,5998.836,PLCKERC353 G003.45-63.86,0
PLCKERC G041.18+19.13,41.185116,19.139296,269.041229,15.675906,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G003.46-63.86,0
PLCKERC G041.19-41.62,41.190529,-41.625370,323.730591,-11.965947,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G003.46-63.86,0
PLCKERC G041.22+45.85,41.229259,45.853939,242.159973,24.623392,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.25+12.63,41.254967,12.632690,275.177551,13.028428,2,null,null,null,null,null,null,871.586,null,null,null,null,null,null,84.332,null,0
PLCKERC G041.33-18.76,41.334709,-18.760492,303.311401,-1.346855,5,null,null,null,462.769,null,1064.761,2259.427,null,null,null,82.055,null,124.906,438.990,null,0
PLCKERC G041.39-40.81,41.391544,-40.816990,323.055695,-11.476430,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.41-08.24,41.418121,-8.245214,294.082825,3.703107,1,null,null,null,null,null,null,925.699,null,null,null,null,null,null,130.969,null,0
PLCKERC G041.44+12.19,41.442154,12.191584,275.667023,13.004683,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC217 G003.47+10.81,0
PLCKERC G041.49-36.21,41.497097,-36.211067,318.901520,-9.347991,2,null,null,null,null,null,null,1117.848,null,null,null,null,null,null,163.559,PLCKERC353 G003.47+10.80,0
PLCKERC G041.52-62.88,41.526970,-62.888653,344.165680,-20.198071,2,850.566,null,null,null,395.500,null,null,74.679,null,null,null,38.538,null,null,PLCKERC545 G003.48+10.80,0
PLCKERC G041.54-60.45,41.544445,-60.458199,341.753784,-19.328924,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.57-28.03,41.570740,-28.037558,311.612152,-5.528636,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.59+09.57,41.591465,9.574565,278.148438,12.003811,1,null,null,null,null,null,null,1335.223,null,null,null,null,null,null,195.463,null,0
PLCKERC G041.61-46.87,41.612865,-46.877430,328.732391,-13.945457,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.62+48.80,41.623875,48.803177,239.063171,25.574965,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.62+48.12,41.626331,48.129688,239.790894,25.426085,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.62+49.13,41.627327,49.136967,238.702576,25.650412,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.65-46.65,41.652122,-46.655640,328.537048,-13.827323,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC353 G003.55+27.48,0
PLCKERC G041.66-28.20,41.665035,-28.208035,311.802612,-5.534859,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.67-59.35,41.678467,-59.352959,340.690796,-18.863035,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.72-19.53,41.727001,-19.534353,304.168701,-1.387881,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.73+36.56,41.731770,36.569813,252.000671,22.397184,1,null,null,null,null,334.073,null,null,null,null,null,null,43.630,null,null,null,0
PLCKERC G041.76+10.92,41.768131,10.928555,276.977417,12.748956,3,null,null,null,null,null,null,911.159,null,null,null,null,null,null,135.188,null,0
PLCKERC G041.80-18.60,41.808743,-18.608894,303.391266,-0.879677,3,null,null,null,null,null,null,913.572,null,null,null,null,null,null,135.754,null,0
PLCKERC G041.81+09.23,41.815247,9.234332,278.559998,12.053580,2,null,null,null,null,null,null,1934.614,null,null,null,null,null,null,256.940,null,0
PLCKERC G041.82+85.07,41.829296,85.073730,198.362320,27.782726,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.83-10.51,41.833984,-10.510692,296.276978,2.993984,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC353 G003.55+05.81,0
PLCKERC G041.87-25.35,41.876812,-25.352011,309.362488,-4.024890,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.92-59.83,41.925838,-59.837650,341.215759,-18.925535,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G041.99-18.60,41.992111,-18.605682,303.471252,-0.725358,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.04+47.72,42.049320,47.727478,240.295868,25.611637,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.08-00.61,42.085609,-0.617680,287.615173,7.854523,1,null,null,4785.244,null,null,null,null,null,null,813.938,null,null,null,null,null,0
PLCKERC G042.09-84.13,42.091385,-84.133904,6.411112,-26.047537,1,933.905,null,null,null,null,null,null,79.951,null,null,null,null,null,null,null,0
PLCKERC G042.09+45.29,42.094723,45.298359,242.917358,25.074301,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.16+40.24,42.167645,40.242935,248.293030,23.804096,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.20-33.52,42.205952,-33.522518,316.754272,-7.599792,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.20-33.47,42.209126,-33.475548,316.713501,-7.575675,1,null,null,null,null,null,null,547.624,null,null,null,null,null,null,98.155,null,0
PLCKERC G042.21+39.79,42.219303,39.790859,248.779221,23.715067,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G003.56+70.81,0
PLCKERC G042.22-12.33,42.223312,-12.338797,298.068787,2.460711,1,732.242,null,null,null,null,null,null,73.003,null,null,null,null,null,null,null,0
PLCKERC G042.34-18.01,42.344185,-18.018593,303.115173,-0.151232,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.37-08.19,42.370659,-8.197458,294.487091,4.556612,3,null,null,null,null,null,null,1086.249,null,null,null,null,null,null,131.551,null,0
PLCKERC G042.41-17.85,42.415718,-17.851301,303.000885,-0.011380,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.44+08.05,42.444061,8.057614,279.920258,12.095344,1,null,null,null,null,null,null,1485.040,null,null,null,null,null,null,257.487,null,0
PLCKERC G042.47-00.24,42.478283,-0.240659,287.460480,8.376896,1,null,null,5576.941,null,null,null,null,null,null,516.712,null,null,null,null,null,0
PLCKERC G042.48+79.19,42.481060,79.199730,204.985657,28.396658,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.50+66.28,42.500469,66.286911,219.679886,28.488392,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G003.58-26.24,0
PLCKERC G042.54+81.51,42.548386,81.518997,202.358505,28.224283,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.65+20.62,42.650135,20.621614,268.194519,17.529791,2,930.384,1097.281,null,null,null,null,null,71.654,204.503,null,null,null,null,null,null,0
PLCKERC G042.67+19.30,42.678459,19.302286,269.474854,17.033041,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.71-23.68,42.718040,-23.689095,308.262024,-2.560629,1,null,null,null,null,null,null,811.874,null,null,null,null,null,null,150.710,null,0
PLCKERC G042.78-85.79,42.785980,-85.798363,8.239634,-26.333731,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G042.89-52.55,42.897415,-52.556675,334.425659,-15.568604,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
